Country Name,ISO,Time,Time Code,Employment in agriculture (% of total employment) [SL.AGR.EMPL.ZS],"Employers, female (% of employment) [SL.EMP.MPYR.FE.ZS]","Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (constant 2005 US$) [NY.GDP.PCAP.KD],GDP (constant 2005 US$) [NY.GDP.MKTP.KD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],GINI index (World Bank estimate) [SI.POV.GINI],Income share held by fourth 20% [SI.DST.04TH.20],Income share held by highest 20% [SI.DST.05TH.20],Income share held by lowest 20% [SI.DST.FRST.20],Income share held by second 20% [SI.DST.02ND.20],Income share held by third 20% [SI.DST.03RD.20],"Labor force, female (% of total labor force) [SL.TLF.TOTL.FE.ZS]",Oil rents (% of GDP) [NY.GDP.PETR.RT.ZS],Other taxes (% of revenue) [GC.TAX.OTHR.RV.ZS],"Population, total [SP.POP.TOTL]",Public and publicly guaranteed debt service (% of GNI) [DT.TDS.DPPG.GN.ZS],Ratio of female to male labor force participation rate (%) (national estimate) [SL.TLF.CACT.FM.NE.ZS],Ratio of female to male labor force participation rate (%) (modeled ILO estimate) [SL.TLF.CACT.FM.ZS],Rural population (% of total population) [SP.RUR.TOTL.ZS],Social contributions (% of revenue) [GC.REV.SOCL.ZS],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Taxes on exports (% of tax revenue) [GC.TAX.EXPT.ZS],Taxes on goods and services (% of revenue) [GC.TAX.GSRV.RV.ZS],"Taxes on income, profits and capital gains (% of revenue) [GC.TAX.YPKG.RV.ZS]",Taxes on international trade (% of revenue) [GC.TAX.INTT.RV.ZS],Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],Total natural resources rents (% of GDP) [NY.GDP.TOTL.RT.ZS],Trade (% of GDP) [NE.TRD.GNFS.ZS],Urban population (% of total) [SP.URB.TOTL.IN.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]"
Croatia,HRV,1998,YR1998,16.7000007629395,3.09999990463257,3.69937566862612,1.86188090885184,"7,878.83252945655","35,462,625,215.0839",3.46867796384593,28.75,23.08,37.46,8.71,13.36,17.38,43.8395184638903,0.385387365626707,1.35599275436844,4501000,..,..,70.8268371397982,44.691,30.9617018891943,24.9965883678354,..,44.5261985492817,11.7431863648651,6.77619066874989,..,1.21082703554747,65.7634043899791,55.309,11,11
Croatia,HRV,1999,YR1999,16.6000003814697,3.29999995231628,6.21024353979199,-0.935499992072494,"7,714.28905555734","35,130,872,359.0081",-2.08842456396977,27.71,22.38,37.03,9.23,13.79,17.57,44.0216546995699,0.461470469893797,1.16827517807497,4554000,..,..,71.2264156035996,44.552,32.2743646163157,23.0383076055348,..,42.9130360020896,11.3494169749449,7.2597912395477,..,1.31288585110446,66.9676942845098,55.448,13.5,13.5
Croatia,HRV,2000,YR2000,14.5,3.20000004768372,5.09746734255006,3.76749617151033,"8,236.42716451693","36,454,426,630.1519",6.76845403638909,31.33,22.28,39.93,8.3,12.67,16.82,44.2772057946306,0.863957201425372,1.13879451365295,4426000,..,75.342463784872,71.7460329570468,44.413,32.3219453881968,22.1586768373249,..,46.4813766201082,9.07260601484837,6.12809865357997,..,2.23729631622383,76.0569443207943,55.587,16.1000003814697,16.1000003814697
Croatia,HRV,2001,YR2001,15.5,2.5,6.79447991815194,3.43440436548457,"8,492.43672291672","37,706,419,049.7502",3.10825984721501,31.1,22.51,39.63,8.27,12.68,16.93,44.4883080816886,0.613050376263706,1.16822429906542,4440000,..,72.3027417538344,72.4193572998047,44.275,33.2569788039826,20.843071512374,..,45.9745892126321,8.23254535459043,6.45959318306762,..,2.03977480193112,80.844773569577,55.725,20.5,20.5
Croatia,HRV,2002,YR2002,15.1999998092651,3.70000004768372,4.09236050203548,5.24647452940856,"8,937.99025251069","39,684,676,721.1474",5.24647452940859,..,..,..,..,..,..,44.7868054745178,0.52752447936902,1.01659916870937,4440000,..,74.1989891502418,73.5197390194912,44.124,33.5713524459128,21.3495654353199,..,48.4056271981243,8.02302035596291,2.73180219545987,..,1.6740060495951,83.2189940485638,55.876,15.1000003814697,15.0526151657104
Croatia,HRV,2003,YR2003,16.7999992370605,2.79999995231628,5.91147579166237,5.55790703543624,"9,434.75544158158","41,890,314,160.6222",5.55790703543624,..,..,..,..,..,..,44.6802402478761,0.464063479376465,0.779833264221126,4440000,..,72.9131152994507,73.2786897753107,43.96,33.9470084729503,20.6178042094889,..,48.62470833617,7.66105723109678,2.24158739393339,..,1.76382607869433,85.2191435323629,56.04,13.8999996185303,13.9237508773804
Croatia,HRV,2004,YR2004,16.3999996185303,2.79999995231628,2.59429246970331,4.08281068785415,"9,822.17084576431","43,600,616,384.3478",4.10625804326929,29.68,22.6,38.46,8.64,13.15,17.15,45.013808791122,0.492809043183573,0.801201572524716,4439000,..,73.0318223064196,74.1935483870968,43.783,33.8747840996193,19.8640595042329,..,47.4446473368552,7.19346168033988,1.82798528602276,..,1.54125482963557,84.9248776626855,56.217,13.6999998092651,13.6639823913574
Croatia,HRV,2005,YR2005,17.2999992370605,2.90000009536743,3.91298745013342,4.16384089738375,"10,224.2405855179","45,416,076,680.8707",4.09349161267143,..,..,..,..,..,..,45.4603714268848,0.618334450908963,0.803627712580849,4442000,..,74.0869538680367,75.5301791407995,43.594,33.7872291736829,19.7819320406675,..,47.5856627203095,7.6175703565538,1.68702451577248,..,2.10724513925321,84.7278406756702,56.406,12.6000003814697,12.5978145599365
Croatia,HRV,2006,YR2006,14.1999998092651,3.20000004768372,6.38349034298246,4.78519068675942,"10,718.3158902016","47,589,322,552.4952",4.83239122310482,..,..,..,..,..,..,45.8710196206187,0.656444076622055,0.814797844471228,4440000,..,75.8865214168867,77.0382702372233,43.392,33.7443845686452,19.8578982940323,..,47.359875688544,8.48266313388384,1.58277967587382,..,2.24212062902419,86.0656099607047,56.608,11.1000003814697,11.1295547485352
Croatia,HRV,2007,YR2007,13.1000003814697,3,8.23399277672056,5.15008294096451,"11,280.480643596","50,040,212,134.9918",5.24489816453615,..,..,..,..,..,..,45.0966037160216,0.576693454340474,0.797276559716367,4436000,..,72.4258299346689,74.6732029301113,43.178,32.8118109819554,19.9295709099935,..,45.0672922583035,9.33889545446528,1.44815056532553,..,2.06032411967173,85.2682200366107,56.822,9.60000038146973,9.56720352172852
Croatia,HRV,2008,YR2008,13.3999996185303,3.09999990463257,8.25029340204496,2.05311067934768,"11,515.9546615551","51,067,593,074.3036",2.08744667358505,33.71,21.28,42.25,7.98,12.36,16.13,45.3753570526006,0.632918689924566,0.781425727067487,4434508,..,74.1992886064837,75.6177939851085,42.952,33.9095445570949,20.0103541999223,..,45.3876721344252,10.2068528870265,1.5836783658372,..,2.35992603484347,84.9947509958727,57.048,8.39999961853027,8.35988712310791
Croatia,HRV,2009,YR2009,13.8999996185303,2.59999990463257,5.429696857412,-7.3836530002248,"10,678.732505079","47,296,939,206.1302",-7.27010639657301,33.18,21.62,41.75,7.96,12.37,16.3,45.9271654861349,0.372973831858521,1.6480419750208,4429078,..,76.795582594555,77.2575273450965,42.713,35.0563473983428,19.2403147151067,..,43.1585046135884,9.50091553017919,1.50867452792564,..,1.45824247409534,72.761552546183,57.287,9.10000038146973,9.05110836029053
Croatia,HRV,2010,YR2010,14.8999996185303,2.79999995231628,1.41635826211755,-1.7011368880312,"10,523.9154060342","46,492,353,526.385",-1.44977036339455,27.35,22.42,36.9,9.37,13.77,17.54,45.9449622967109,0.479732626001545,2.36669387440862,4417781,..,76.1726061074522,77.3265684312171,42.463,34.9290217152547,19.1611968625873,..,45.9981409790899,6.86503883915592,1.48373568015258,..,1.67238208942227,75.8975250044964,57.537,11.8000001907349,11.7770042419434
Croatia,HRV,2011,YR2011,15.3999996185303,3.09999990463257,1.9965717783937,-0.281367268115872,"10,830.5613673398","46,361,539,261.385",2.91380108519176,31.98,23.61,39.04,6.99,12.86,17.5,45.3701371704036,0.581703577682819,0.739315612446507,4280622,..,73.7735820266436,75.5067570724132,42.2,34.966418311599,18.4680056646832,..,45.5084046136195,7.78536136688014,1.59987124047389,..,1.83234497476591,81.2731706290384,57.8,13.3999996185303,13.4431552886963
Croatia,HRV,2012,YR2012,13.6999998092651,3.20000004768372,2.36608111439059,-2.1875897993996,"10,626.0627172866","45,347,338,957.6583",-1.88816297805103,..,..,..,..,..,..,45.7274507644705,0.58999772059737,0.680035875828124,4267558,..,74.9042105414699,76.5811952770265,41.926,33.5264944444581,19.5771594100274,..,47.1326922141973,7.9434724397724,1.55413674474462,..,1.79806127257182,82.6754545234464,58.074,15.8000001907349,15.8311071395874
Croatia,HRV,2013,YR2013,..,2.40000009536743,1.01674364444842,-0.939174026915708,"10,555.5956783304","44,921,448,528.2706",-0.663152861328641,..,..,..,..,..,..,45.6123586042474,0.549165878837261,..,4255700,..,76.1431407912258,76.5410951969436,41.641,..,..,..,..,..,..,..,1.71701801126409,85.4241446680903,58.359,17.7000007629395,17.2511005401611
Croatia,HRV,2014,YR2014,..,..,..,-0.399950150966859,"10,561.2749332134","44,741,785,127.0653",0.0538032628010399,..,..,..,..,..,..,..,..,..,4236400,..,..,..,41.344,..,..,..,..,..,..,..,..,89.3649894140581,58.656,..,..
Croatia,HRV,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,1977,YR1977,..,..,..,8.70950286298577,"2,615.49322440099","25,199,432,412.7921",7.68940458212595,..,..,..,..,..,..,..,0.138912900118876,..,9634677,..,..,..,34.198,..,..,..,..,..,..,..,1.00306419802537,76.8137278078192,65.802,..,..
Cuba,CUB,1978,YR1978,..,..,..,6.59599842216538,"2,765.98697809207","26,861,586,577.1345",5.7539339917634,..,..,..,..,..,..,..,0.127254568901542,..,9711393,..,..,..,33.421,..,..,..,..,..,..,..,0.658374219266101,76.7633311456802,66.579,..,..
Cuba,CUB,1979,YR1979,..,..,..,1.08818347697348,"2,777.24177718418","27,153,889,923.9198",0.406899930522215,..,..,..,..,..,..,..,0.28564185399328,..,9777287,..,..,..,32.654,..,..,..,..,..,..,..,1.13628038255381,76.7051473770569,67.346,..,..
Cuba,CUB,1980,YR1980,..,..,..,-4.84944300919818,"2,627.00686599528","25,837,077,507.2789",-5.40950062119617,..,..,..,..,..,..,..,0.30833518069482,..,9835177,..,..,..,31.894,..,..,..,..,..,..,..,1.25403836927109,77.0337921421378,68.106,..,..
Cuba,CUB,1981,YR1981,..,..,..,19.688334486169,"3,128.62025298738","30,923,967,748.3627",19.09448328762,..,..,..,..,..,..,..,0.270091796211113,..,9884219,..,45.8741248070776,..,31.147,..,..,..,..,..,..,..,1.03414331208266,76.780093558093,68.853,..,..
Cuba,CUB,1982,YR1982,..,..,..,8.9182347519817,"3,393.42495215802","33,681,839,786.7888",8.4639450543027,..,..,..,..,..,..,..,0.480662712636542,..,9925618,..,..,..,30.586,..,..,..,..,..,..,..,1.35197806474285,76.7862748333756,69.414,..,..
Cuba,CUB,1983,YR1983,..,..,..,5.41147066943036,"3,562.30298010144","35,504,522,667.7754",4.97662480603924,..,..,..,..,..,..,..,0.550548483465945,..,9966733,..,..,..,30.075,..,..,..,..,..,..,..,0.969240873709365,76.5113478251517,69.925,..,..
Cuba,CUB,1984,YR1984,..,..,..,7.92971656618531,"3,825.46644005732","38,319,930,683.507",7.38745304444546,..,..,..,..,..,..,..,0.505683351097139,..,10017061,..,..,..,29.567,..,..,..,..,..,..,..,0.799712743475238,76.4142285144531,70.433,..,..
Cuba,CUB,1985,YR1985,..,..,..,1.59667454082148,"3,861.13397521876","38,931,775,260.791",0.93237088131157,..,..,..,..,..,..,..,0.550215488167392,..,10082990,..,..,..,29.067,..,..,..,..,..,..,..,0.846773257851766,78.6770159744735,70.933,..,..
Cuba,CUB,1986,YR1986,..,..,..,0.0953035645833182,"3,832.5025860912","38,968,878,630.3701",-0.741527989220884,..,..,..,..,..,..,..,0.249230966240766,..,10167998,..,56.0941851964802,..,28.57,..,..,..,..,..,..,..,0.508776566557605,75.5116006240313,71.43,..,..
Cuba,CUB,1987,YR1987,..,..,..,-2.40217272486576,"3,703.55016816427","38,032,778,856.7253",-3.3647053075689,..,..,..,..,..,..,..,0.323750421724936,..,10269276,..,..,..,28.079,..,..,..,..,..,..,..,0.600265016556281,76.8171812224812,71.921,..,..
Cuba,CUB,1988,YR1988,..,..,..,3.70553991765917,"3,800.15364165767","39,442,098,659.0563",2.60840191456847,..,..,..,..,..,..,..,0.178489108497756,..,10379080,..,56.749313538382,..,27.592,..,..,..,..,..,..,..,1.6858102351224,75.1367127804228,72.408,..,..
Cuba,CUB,1989,YR1989,..,..,..,0.680083275654781,"3,786.94652026383","39,710,337,775.6038",-0.347541774339305,..,..,..,..,..,..,..,0.234311232479041,..,10486110,..,..,..,27.112,..,..,..,..,..,..,..,1.80732351149237,75.9286319718103,72.888,..,..
Cuba,CUB,1990,YR1990,..,..,..,-2.94856477432668,"3,641.95370478004","38,539,452,744.1862",-3.82875265620835,..,..,..,..,..,..,32.5105906362627,0.28525938311377,..,10582082,..,..,48.4094032125343,26.636,..,..,..,..,..,..,..,1.09250499046849,71.1144934045626,73.364,..,..
Cuba,CUB,1991,YR1991,24.8999996185303,..,..,-10.692697402248,"3,227.37091980001","34,418,545,681.768",-11.3835270458243,..,..,..,..,..,..,32.7581696336771,0.213578372725918,..,10664577,..,..,48.9626556454457,26.324,..,..,..,..,..,..,..,1.02929117742532,50.9961164661095,73.676,2.5,..
Cuba,CUB,1992,YR1992,25.2999992370605,..,..,-11.5806029752927,"2,834.69712773346","30,432,670,556.4927",-12.1669867463167,..,..,..,..,..,..,33.0047700989701,0.378574995132335,..,10735775,..,..,49.5159028021509,26.173,..,..,..,..,..,..,..,1.1046410273323,35.146867406872,73.827,4.09999990463257,..
Cuba,CUB,1993,YR1993,25.8999996185303,..,..,-14.878180399383,"2,399.13948404137","25,904,842,930.7478",-15.3652268325523,..,..,..,..,..,..,33.2525614982246,0.408315640604642,..,10797556,..,..,50.0000000000001,26.023,..,..,..,..,..,..,..,0.941128039964934,28.9158302689876,73.977,3.5,..
Cuba,CUB,1994,YR1994,25.5,..,..,0.716930036172727,"2,403.89909098287","26,090,562,530.5417",0.198388087610695,..,..,..,..,..,..,33.4424065510194,0.351729083846406,..,10853435,..,..,50.55248301485,25.873,..,..,..,..,..,..,..,0.825090341457266,27.775896822778,74.127,3.5,..
Cuba,CUB,1995,YR1995,25.1000003814697,..,..,2.45720102557057,"2,451.08586544084","26,731,660,100.6193",1.96292659017854,..,..,..,..,..,..,33.6679565595142,0.410745822645365,..,10906048,..,..,50.966851862136,25.723,..,..,..,..,..,..,..,1.18994895573818,29.3084174063553,74.277,8.30000019073486,8.30000019073486
Cuba,CUB,1996,YR1996,25.1000003814697,..,..,7.83875004920647,"2,631.31987849525","28,827,088,119.9103",7.35323130028338,..,..,..,..,..,..,33.9591705713903,0.621806189928749,..,10955372,..,..,51.5950090849055,25.574,..,..,..,..,..,..,..,1.36618238843291,32.6250234837492,74.426,7.59999990463257,7.59999990463257
Cuba,CUB,1997,YR1997,25.1000003814697,..,..,2.7850040115727,"2,693.52388833396","29,629,923,680.4694",2.36398509915396,..,..,..,..,..,..,34.2282875128185,0.56146827373976,..,11000431,..,..,52.0891364014549,25.382,..,..,..,..,..,..,..,1.34681284137807,32.7546104658956,74.618,7.09999990463257,7.09999990463257
Cuba,CUB,1998,YR1998,21.5,..,..,0.155720869356173,"2,687.5884103581","29,676,063,655.2142",-0.220361066837654,..,..,..,..,..,..,34.5636785438106,0.361603357575089,..,11041893,..,..,52.7349184639258,25.145,..,..,..,..,..,..,..,0.90609143630273,32.5042934964214,74.855,6.19999980926514,6.19999980926514
Cuba,CUB,1999,YR1999,27.1000003814697,..,..,6.1912034449366,"2,844.03700792702","31,513,369,130.5574",5.82115166764237,..,..,..,..,..,..,34.8046592914493,0.617420691587031,..,11080506,..,..,53.2485863529966,24.911,..,..,..,..,..,..,..,0.918041978658171,31.8681628609604,75.089,6.30000019073486,6.30000019073486
Cuba,CUB,2000,YR2000,27.1000003814697,..,..,5.91586571429636,"3,002.45545141521","33,377,657,730.3717",5.57019627545756,..,..,..,..,..,..,35.0109398449385,1.31430692459617,..,11116787,..,..,53.7037071251376,24.677,..,..,..,..,..,..,..,2.35187017246704,31.0761912240064,75.323,5.40000009536743,5.40000009536743
Cuba,CUB,2001,YR2001,21.7000007629395,..,..,3.18223018586652,"3,088.36462397097","34,439,811,630.0028",2.86129715980535,..,..,..,..,..,..,35.3065989592456,1.10587743670779,..,11151472,..,..,54.3884881108784,24.445,..,..,..,..,..,..,..,1.57808341760002,29.3615248411624,75.555,4.09999990463257,4.09999990463257
Cuba,CUB,2002,YR2002,21.7000007629395,..,..,1.42859080980595,"3,123.22327193282","34,931,815,613.8635",1.12870895137469,..,..,..,..,..,..,35.5984314565056,1.33727063165994,..,11184540,..,..,55.0872090766725,24.215,..,..,..,..,..,..,..,2.0278392042588,24.7293869677051,75.785,3.29999995231628,3.29999995231628
Cuba,CUB,2003,YR2003,21.7000007629395,..,..,3.79136459698786,"3,232.87873948882","36,256,208,104.1326",3.51097113489875,..,..,..,..,..,..,35.7932216376695,1.51958908642286,..,11214837,..,..,55.7352963615866,24.053,..,..,..,..,..,..,..,2.8195990012632,26.5869114103868,75.947,2.29999995231628,2.29999995231628
Cuba,CUB,2004,YR2004,21.2000007629395,..,..,5.77087884118474,"3,411.58274643793","38,348,509,946.2299",5.52770522340604,..,..,..,..,..,..,36.1507270087945,1.7263934101984,..,11240680,..,56.7365266383496,56.4635932791499,23.959,..,..,..,..,..,..,..,3.6463866177878,31.3115792559708,76.041,1.89999997615814,1.89999997615814
Cuba,CUB,2005,YR2005,20.2000007629395,..,..,11.2017130777526,"3,786.87532923212",42644200000,11.0005417041705,..,..,..,..,..,..,36.5280939309483,2.04539102553356,..,11261052,..,..,57.5892894649184,23.866,..,..,..,..,..,..,..,4.09749456724444,39.3617420422941,76.134,1.89999997615814,1.89999997615814
Cuba,CUB,2006,YR2006,20,..,..,12.0658059009197,"4,238.46766695648",47789566400,11.9251968565844,..,..,..,..,..,..,37.0714500884193,1.9804822637358,..,11275199,..,59.0090092154152,58.8673634847164,23.773,..,..,..,..,..,..,..,5.12372375202941,37.1879390467956,76.227,1.89999997615814,1.89999997615814
Cuba,CUB,2007,YR2007,18.7000007629395,..,..,7.26213703416234,"4,542.70780428611",51260110200,7.17806908618218,..,..,..,..,..,..,37.7886748310496,1.96422666649382,..,11284043,..,60.9865445537813,60.7988156831914,23.68,..,..,..,..,..,..,..,8.0014996773245,37.9678688132961,76.32,1.79999995231628,1.79999995231628
Cuba,CUB,2008,YR2008,18.6000003814697,..,..,4.11682805941373,"4,727.1276365363",53370400800,4.05968951109281,..,..,..,..,..,..,37.7351341542205,2.69560250767585,..,11290239,..,68.5649187591165,60.6725132663902,23.587,..,..,..,..,..,..,..,5.66958611827736,44.917220748508,76.413,1.60000002384186,1.60000002384186
Cuba,CUB,2009,YR2009,18.6000003814697,..,..,1.44911671714483,"4,792.57164586461",54143800200,1.38443499647623,..,..,..,..,..,..,37.9687471956602,1.36441349864462,..,11297442,..,69.0045236957857,61.198291668603,23.495,..,..,..,..,..,..,..,2.96845969460036,32.9135966339447,76.505,1.70000004768372,1.70000004768372
Cuba,CUB,2010,YR2010,18.5,..,..,2.38833291202931,"4,902.39497536861",55436934400,2.29153234670498,..,..,..,..,..,..,38.0765112116725,1.92963276615953,..,11308133,..,68.9851791394077,61.483594026086,23.403,..,..,..,..,..,..,..,4.53589388058246,40.2927487478275,76.597,2.5,2.5
Cuba,CUB,2011,YR2011,19.7000007629395,..,..,2.80296433563254,"5,032.93677700584",56990811900,2.66281689445901,..,..,..,..,..,..,38.0957387477013,2.40291989442821,..,11323570,..,67.2222222222222,61.6262506466212,23.311,..,..,..,..,..,..,..,4.93786333072666,46.9604787002896,76.689,3.20000004768372,3.20000004768372
Cuba,CUB,2012,YR2012,..,..,..,3.01439046528131,"5,175.93647364531",58708737500,2.84127742857416,..,..,..,..,..,..,38.1838068654787,2.20674690766633,..,11342631,..,..,61.7689018253625,23.219,..,..,..,..,..,..,..,3.48837585366264,45.8675632237498,76.781,3.20000004768372,..
Cuba,CUB,2013,YR2013,..,..,..,2.6860325517986,"5,305.66748265457",60285673300,2.50642583559171,..,..,..,..,..,..,38.2737651112861,1.92366492656714,..,11362505,..,..,62.000002179827,23.128,..,..,..,..,..,..,..,2.91772042285656,44.3225313902711,76.872,3.20000004768372,..
Cuba,CUB,2014,YR2014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11379111,..,..,..,23.03,..,..,..,..,..,..,..,..,..,76.97,..,..
Cuba,CUB,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,1977,YR1977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,149459,..,..,..,19.183,..,..,..,..,..,..,..,..,..,80.817,..,..
Curacao,CUW,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,148341,..,..,..,18.862,..,..,..,..,..,..,..,..,..,81.138,..,..
Curacao,CUW,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,147851,..,..,..,18.544,..,..,..,..,..,..,..,..,..,81.456,..,..
Curacao,CUW,1980,YR1980,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,148041,..,..,..,18.231,..,..,..,..,..,..,..,..,..,81.769,..,..
Curacao,CUW,1981,YR1981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,148629,..,..,..,17.922,..,..,..,..,..,..,..,..,..,82.078,..,..
Curacao,CUW,1982,YR1982,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,150101,..,..,..,17.617,..,..,..,..,..,..,..,..,..,82.383,..,..
Curacao,CUW,1983,YR1983,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,151159,..,..,..,17.316,..,..,..,..,..,..,..,..,..,82.684,..,..
Curacao,CUW,1984,YR1984,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,151940,..,..,..,17.018,..,..,..,..,..,..,..,..,..,82.982,..,..
Curacao,CUW,1985,YR1985,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,152711,..,..,..,16.726,..,..,..,..,..,..,..,..,..,83.274,..,..
Curacao,CUW,1986,YR1986,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,152662,..,..,..,16.437,..,..,..,..,..,..,..,..,..,83.563,..,..
Curacao,CUW,1987,YR1987,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,151456,..,..,..,16.152,..,..,..,..,..,..,..,..,..,83.848,..,..
Curacao,CUW,1988,YR1988,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,149254,..,..,..,15.871,..,..,..,..,..,..,..,..,..,84.129,..,..
Curacao,CUW,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,146937,..,..,..,15.595,..,..,..,..,..,..,..,..,..,84.405,..,..
Curacao,CUW,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,145400,..,..,..,15.322,..,..,..,..,..,..,..,..,..,84.678,..,..
Curacao,CUW,1991,YR1991,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,144403,..,..,..,15.053,..,..,..,..,..,..,..,..,..,84.947,..,..
Curacao,CUW,1992,YR1992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,143912,..,..,..,14.556,..,..,..,..,..,..,..,..,..,85.444,..,..
Curacao,CUW,1993,YR1993,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,144299,..,..,..,13.776,..,..,..,..,..,..,..,..,..,86.224,..,..
Curacao,CUW,1994,YR1994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,144630,..,..,..,13.031,..,..,..,..,..,..,..,..,..,86.969,..,..
Curacao,CUW,1995,YR1995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,145139,..,..,..,12.32,..,..,..,..,..,..,..,..,..,87.68,..,..
Curacao,CUW,1996,YR1996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,146306,..,..,..,11.642,..,..,..,..,..,..,..,..,..,88.358,..,..
Curacao,CUW,1997,YR1997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,146956,..,..,..,10.998,..,..,..,..,..,..,..,..,..,89.002,..,..
Curacao,CUW,1998,YR1998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,144472,..,..,..,10.385,..,..,..,..,..,..,..,..,..,89.615,..,..
Curacao,CUW,1999,YR1999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,139428,..,..,..,9.80200000000001,..,..,..,..,..,..,..,..,..,90.198,..,..
Curacao,CUW,2000,YR2000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,133860,..,..,..,9.248,..,..,..,..,..,..,..,..,..,90.752,..,..
Curacao,CUW,2001,YR2001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,129047,..,..,..,8.989,..,..,..,..,..,..,..,..,..,91.011,..,..
Curacao,CUW,2002,YR2002,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,129205,..,..,..,9.10599999999999,..,..,..,..,..,..,..,..,..,90.894,..,..
Curacao,CUW,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,131897,..,..,..,9.22499999999999,..,..,..,..,..,..,..,..,..,90.775,..,..
Curacao,CUW,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,134192,..,..,..,9.345,..,..,..,..,..,..,..,..,..,90.655,..,..
Curacao,CUW,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,137658,..,..,..,9.46599999999999,..,..,..,..,..,..,..,..,..,90.534,..,..
Curacao,CUW,2006,YR2006,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,141239,..,..,..,9.589,..,..,..,..,..,..,..,..,..,90.411,..,..
Curacao,CUW,2007,YR2007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,144056,..,..,..,9.71299999999999,..,..,..,..,..,..,..,..,..,90.287,..,..
Curacao,CUW,2008,YR2008,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,145880,..,..,..,9.839,..,..,..,..,..,..,..,..,..,90.161,..,..
Curacao,CUW,2009,YR2009,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,146833,..,..,..,9.96599999999999,..,..,..,..,..,..,..,..,..,90.034,..,..
Curacao,CUW,2010,YR2010,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,148703,..,..,..,10.095,..,..,..,..,..,..,..,..,..,89.905,..,..
Curacao,CUW,2011,YR2011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,150831,..,..,..,10.225,..,..,..,..,..,..,..,..,..,89.775,..,..
Curacao,CUW,2012,YR2012,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,152088,..,..,..,10.348,..,..,..,..,..,..,..,..,..,89.652,..,..
Curacao,CUW,2013,YR2013,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,153821,..,..,..,10.463,..,..,..,..,..,..,..,..,..,89.537,..,..
